Agent ID,Agent Name,Agent Type,taxonomy ID,taxonomy level,Lineage,Agent properties,HAMAP,Viralzone,Viralzone Link,GOLD
184,Haemophilus influenzae 9795,Bacterium,727,1,"[<a href=""/agents/181""> Haemophilus</a>, <a href=""/agents/182""> influenzae</a>, <a href=""/agents/184""> 9795</a>]","[<p> <a href=""/agentPropertyTypes/1"">Gram-stain</a> : <a href=""/agentProperties/1"">Gram-negative</a> </p>, <p> <a href=""/agentPropertyTypes/3"">Motility</a> : <a href=""/agentProperties/3"">Nonmotile</a> </p>, <p> <a href=""/agentPropertyTypes/2"">Metabolism</a> : <a href=""/agentProperties/29"">Aerobic or facultative anaerobic</a> </p>, <p> <a href=""/agentPropertyTypes/5"">Cell coat</a> : <a href=""/agentProperties/30"">Encapsulated or unencapsulated</a> </p>, <p> <a href=""/agentPropertyTypes/4"">Morphology</a> : <a href=""/agentProperties/31"">Pleomorphic coccobacillus</a> </p>]","
            HAEIF
		    ",,,
187,Haemophilus influenzae N/S,Bacterium,727,1,"[<a href=""/agents/181""> Haemophilus</a>, <a href=""/agents/182""> influenzae</a>, <a href=""/agents/187""> N/S</a>]","[<p> <a href=""/agentPropertyTypes/1"">Gram-stain</a> : <a href=""/agentProperties/1"">Gram-negative</a> </p>, <p> <a href=""/agentPropertyTypes/3"">Motility</a> : <a href=""/agentProperties/3"">Nonmotile</a> </p>, <p> <a href=""/agentPropertyTypes/2"">Metabolism</a> : <a href=""/agentProperties/29"">Aerobic or facultative anaerobic</a> </p>, <p> <a href=""/agentPropertyTypes/5"">Cell coat</a> : <a href=""/agentProperties/30"">Encapsulated or unencapsulated</a> </p>, <p> <a href=""/agentPropertyTypes/4"">Morphology</a> : <a href=""/agentProperties/31"">Pleomorphic coccobacillus</a> </p>]","
            -
		    ",,,
185,Haemophilus influenzae N/S,Bacterium,727,1,"[<a href=""/agents/181""> Haemophilus</a>, <a href=""/agents/182""> influenzae</a>, <a href=""/agents/185""> N/S</a>]","[<p> <a href=""/agentPropertyTypes/5"">Cell coat</a> : <a href=""/agentProperties/32"">Unknown</a> </p>, <p> <a href=""/agentPropertyTypes/1"">Gram-stain</a> : <a href=""/agentProperties/1"">Gram-negative</a> </p>, <p> <a href=""/agentPropertyTypes/3"">Motility</a> : <a href=""/agentProperties/3"">Nonmotile</a> </p>, <p> <a href=""/agentPropertyTypes/2"">Metabolism</a> : <a href=""/agentProperties/29"">Aerobic or facultative anaerobic</a> </p>, <p> <a href=""/agentPropertyTypes/4"">Morphology</a> : <a href=""/agentProperties/31"">Pleomorphic coccobacillus</a> </p>]","
            -
		    ",,,
186,Haemophilus influenzae N/S,Bacterium,727,1,"[<a href=""/agents/181""> Haemophilus</a>, <a href=""/agents/182""> influenzae</a>, <a href=""/agents/186""> N/S</a>]","[<p> <a href=""/agentPropertyTypes/1"">Gram-stain</a> : <a href=""/agentProperties/1"">Gram-negative</a> </p>, <p> <a href=""/agentPropertyTypes/3"">Motility</a> : <a href=""/agentProperties/3"">Nonmotile</a> </p>, <p> <a href=""/agentPropertyTypes/2"">Metabolism</a> : <a href=""/agentProperties/29"">Aerobic or facultative anaerobic</a> </p>, <p> <a href=""/agentPropertyTypes/5"">Cell coat</a> : <a href=""/agentProperties/30"">Encapsulated or unencapsulated</a> </p>, <p> <a href=""/agentPropertyTypes/4"">Morphology</a> : <a href=""/agentProperties/31"">Pleomorphic coccobacillus</a> </p>]","
            -
		    ",,,
189,Haemophilus parainfluenzae ATCC 33392,Bacterium,729,0,"[<a href=""/agents/181""> Haemophilus</a>, <a href=""/agents/188""> parainfluenzae</a>, <a href=""/agents/189""> ATCC 33392</a>]","[<p> <a href=""/agentPropertyTypes/1"">Gram-stain</a> : <a href=""/agentProperties/1"">Gram-negative</a> </p>, <p> <a href=""/agentPropertyTypes/3"">Motility</a> : <a href=""/agentProperties/3"">Nonmotile</a> </p>, <p> <a href=""/agentPropertyTypes/2"">Metabolism</a> : <a href=""/agentProperties/29"">Aerobic or facultative anaerobic</a> </p>, <p> <a href=""/agentPropertyTypes/5"">Cell coat</a> : <a href=""/agentProperties/30"">Encapsulated or unencapsulated</a> </p>, <p> <a href=""/agentPropertyTypes/4"">Morphology</a> : <a href=""/agentProperties/31"">Pleomorphic coccobacillus</a> </p>]","
            HAEPA
		    ",,,
190,Haemophilus parainfluenzae N/S,Bacterium,729,1,"[<a href=""/agents/181""> Haemophilus</a>, <a href=""/agents/188""> parainfluenzae</a>, <a href=""/agents/190""> N/S</a>]","[<p> <a href=""/agentPropertyTypes/1"">Gram-stain</a> : <a href=""/agentProperties/1"">Gram-negative</a> </p>, <p> <a href=""/agentPropertyTypes/3"">Motility</a> : <a href=""/agentProperties/3"">Nonmotile</a> </p>, <p> <a href=""/agentPropertyTypes/2"">Metabolism</a> : <a href=""/agentProperties/29"">Aerobic or facultative anaerobic</a> </p>, <p> <a href=""/agentPropertyTypes/5"">Cell coat</a> : <a href=""/agentProperties/30"">Encapsulated or unencapsulated</a> </p>, <p> <a href=""/agentPropertyTypes/4"">Morphology</a> : <a href=""/agentProperties/31"">Pleomorphic coccobacillus</a> </p>]","
            -
		    ",,,
193,Helicobacter bilis CCUG 38995,Bacterium,37372,1,"[<a href=""/agents/191""> Helicobacter</a>, <a href=""/agents/192""> bilis</a>, <a href=""/agents/193""> CCUG 38995</a>]","[<p> <a href=""/agentPropertyTypes/1"">Gram-stain</a> : <a href=""/agentProperties/1"">Gram-negative</a> </p>, <p> <a href=""/agentPropertyTypes/2"">Metabolism</a> : <a href=""/agentProperties/9"">Microaerophilic</a> </p>, <p> <a href=""/agentPropertyTypes/3"">Motility</a> : <a href=""/agentProperties/13"">Flagellated</a> </p>, <p> <a href=""/agentPropertyTypes/4"">Morphology</a> : <a href=""/agentProperties/15"">Helical</a> </p>]","
            -
		    ",,,
195,Helicobacter canis CCUG 33835,Bacterium,29419,1,"[<a href=""/agents/191""> Helicobacter</a>, <a href=""/agents/194""> canis</a>, <a href=""/agents/195""> CCUG 33835</a>]","[<p> <a href=""/agentPropertyTypes/1"">Gram-stain</a> : <a href=""/agentProperties/1"">Gram-negative</a> </p>, <p> <a href=""/agentPropertyTypes/2"">Metabolism</a> : <a href=""/agentProperties/9"">Microaerophilic</a> </p>, <p> <a href=""/agentPropertyTypes/3"">Motility</a> : <a href=""/agentProperties/13"">Flagellated</a> </p>, <p> <a href=""/agentPropertyTypes/4"">Morphology</a> : <a href=""/agentProperties/15"">Helical</a> </p>]","
            -
		    ",,,
197,Helicobacter felis CCUG 28539,Bacterium,936155,0,"[<a href=""/agents/191""> Helicobacter</a>, <a href=""/agents/196""> felis</a>, <a href=""/agents/197""> CCUG 28539</a>]","[<p> <a href=""/agentPropertyTypes/1"">Gram-stain</a> : <a href=""/agentProperties/1"">Gram-negative</a> </p>, <p> <a href=""/agentPropertyTypes/2"">Metabolism</a> : <a href=""/agentProperties/9"">Microaerophilic</a> </p>, <p> <a href=""/agentPropertyTypes/3"">Motility</a> : <a href=""/agentProperties/13"">Flagellated</a> </p>, <p> <a href=""/agentPropertyTypes/4"">Morphology</a> : <a href=""/agentProperties/15"">Helical</a> </p>]","
HELFC
",,,"[<p> <a href=""https://gold.jgi.doe.gov/organisms?id=8551"" target=""_new"">8551</a></p>]"
199,Helicobacter hepaticus CCUG 33637,Bacterium,32025,0,"[<a href=""/agents/191""> Helicobacter</a>, <a href=""/agents/198""> hepaticus</a>, <a href=""/agents/199""> CCUG 33637</a>]","[<p> <a href=""/agentPropertyTypes/1"">Gram-stain</a> : <a href=""/agentProperties/1"">Gram-negative</a> </p>, <p> <a href=""/agentPropertyTypes/2"">Metabolism</a> : <a href=""/agentProperties/9"">Microaerophilic</a> </p>, <p> <a href=""/agentPropertyTypes/3"">Motility</a> : <a href=""/agentProperties/13"">Flagellated</a> </p>, <p> <a href=""/agentPropertyTypes/4"">Morphology</a> : <a href=""/agentProperties/15"">Helical</a> </p>]","
            HELHT
		    ",,,"[<p> <a href=""https://gold.jgi.doe.gov/organisms?id=32661"" target=""_new"">32661</a></p>]"
201,Helicobacter mustelae 23950/1,Bacterium,217,1,"[<a href=""/agents/191""> Helicobacter</a>, <a href=""/agents/200""> mustelae</a>, <a href=""/agents/201""> 23950/1</a>]","[<p> <a href=""/agentPropertyTypes/1"">Gram-stain</a> : <a href=""/agentProperties/1"">Gram-negative</a> </p>, <p> <a href=""/agentPropertyTypes/2"">Metabolism</a> : <a href=""/agentProperties/9"">Microaerophilic</a> </p>, <p> <a href=""/agentPropertyTypes/3"">Motility</a> : <a href=""/agentProperties/13"">Flagellated</a> </p>, <p> <a href=""/agentPropertyTypes/4"">Morphology</a> : <a href=""/agentProperties/15"">Helical</a> </p>]","
            -
		    ",,,
202,Helicobacter mustelae 25715,Bacterium,217,1,"[<a href=""/agents/191""> Helicobacter</a>, <a href=""/agents/200""> mustelae</a>, <a href=""/agents/202""> 25715</a>]","[<p> <a href=""/agentPropertyTypes/1"">Gram-stain</a> : <a href=""/agentProperties/1"">Gram-negative</a> </p>, <p> <a href=""/agentPropertyTypes/2"">Metabolism</a> : <a href=""/agentProperties/9"">Microaerophilic</a> </p>, <p> <a href=""/agentPropertyTypes/3"">Motility</a> : <a href=""/agentProperties/13"">Flagellated</a> </p>, <p> <a href=""/agentPropertyTypes/4"">Morphology</a> : <a href=""/agentProperties/15"">Helical</a> </p>]","
            HELMU
		    ",,,
212,Helicobacter pylori 032,Bacterium,210,1,"[<a href=""/agents/191""> Helicobacter</a>, <a href=""/agents/203""> pylori</a>, <a href=""/agents/212""> 032</a>]","[<p> <a href=""/agentPropertyTypes/1"">Gram-stain</a> : <a href=""/agentProperties/1"">Gram-negative</a> </p>, <p> <a href=""/agentPropertyTypes/2"">Metabolism</a> : <a href=""/agentProperties/9"">Microaerophilic</a> </p>, <p> <a href=""/agentPropertyTypes/3"">Motility</a> : <a href=""/agentProperties/13"">Flagellated</a> </p>, <p> <a href=""/agentPropertyTypes/4"">Morphology</a> : <a href=""/agentProperties/15"">Helical</a> </p>]","
HELPY
",,,
205,Helicobacter pylori CCUG 17874,Bacterium,102618,0,"[<a href=""/agents/191""> Helicobacter</a>, <a href=""/agents/203""> pylori</a>, <a href=""/agents/205""> CCUG 17874</a>]","[<p> <a href=""/agentPropertyTypes/1"">Gram-stain</a> : <a href=""/agentProperties/1"">Gram-negative</a> </p>, <p> <a href=""/agentPropertyTypes/2"">Metabolism</a> : <a href=""/agentProperties/9"">Microaerophilic</a> </p>, <p> <a href=""/agentPropertyTypes/3"">Motility</a> : <a href=""/agentProperties/13"">Flagellated</a> </p>, <p> <a href=""/agentPropertyTypes/4"">Morphology</a> : <a href=""/agentProperties/15"">Helical</a> </p>]","
            -
		    ",,,"[<p> <a href=""https://gold.jgi.doe.gov/organisms?id=4882"" target=""_new"">4882</a></p>]"
206,Helicobacter pylori CCUG 17875,Bacterium,210,1,"[<a href=""/agents/191""> Helicobacter</a>, <a href=""/agents/203""> pylori</a>, <a href=""/agents/206""> CCUG 17875</a>]","[<p> <a href=""/agentPropertyTypes/1"">Gram-stain</a> : <a href=""/agentProperties/1"">Gram-negative</a> </p>, <p> <a href=""/agentPropertyTypes/2"">Metabolism</a> : <a href=""/agentProperties/9"">Microaerophilic</a> </p>, <p> <a href=""/agentPropertyTypes/3"">Motility</a> : <a href=""/agentProperties/13"">Flagellated</a> </p>, <p> <a href=""/agentPropertyTypes/4"">Morphology</a> : <a href=""/agentProperties/15"">Helical</a> </p>]","
            -
		    ",,,
204,Helicobacter pylori CCUG 17875,Bacterium,102619,0,"[<a href=""/agents/191""> Helicobacter</a>, <a href=""/agents/203""> pylori</a>, <a href=""/agents/204""> CCUG 17875</a>]","[<p> <a href=""/agentPropertyTypes/1"">Gram-stain</a> : <a href=""/agentProperties/1"">Gram-negative</a> </p>, <p> <a href=""/agentPropertyTypes/2"">Metabolism</a> : <a href=""/agentProperties/9"">Microaerophilic</a> </p>, <p> <a href=""/agentPropertyTypes/3"">Motility</a> : <a href=""/agentProperties/13"">Flagellated</a> </p>, <p> <a href=""/agentPropertyTypes/4"">Morphology</a> : <a href=""/agentProperties/15"">Helical</a> </p>]","
            -
		    ",,,"[<p> <a href=""https://gold.jgi.doe.gov/organisms?id=16234"" target=""_new"">16234</a></p>]"
207,Helicobacter pylori J99,Bacterium,85963,0,"[<a href=""/agents/191""> Helicobacter</a>, <a href=""/agents/203""> pylori</a>, <a href=""/agents/207""> J99</a>]","[<p> <a href=""/agentPropertyTypes/1"">Gram-stain</a> : <a href=""/agentProperties/1"">Gram-negative</a> </p>, <p> <a href=""/agentPropertyTypes/2"">Metabolism</a> : <a href=""/agentProperties/9"">Microaerophilic</a> </p>, <p> <a href=""/agentPropertyTypes/3"">Motility</a> : <a href=""/agentProperties/13"">Flagellated</a> </p>, <p> <a href=""/agentPropertyTypes/4"">Morphology</a> : <a href=""/agentProperties/15"">Helical</a> </p>]","
HELPJ
",,,"[<p> <a href=""https://gold.jgi.doe.gov/organisms?id=769"" target=""_new"">769</a></p>]"
208,Helicobacter pylori J99/NAP-,Bacterium,210,1,"[<a href=""/agents/191""> Helicobacter</a>, <a href=""/agents/203""> pylori</a>, <a href=""/agents/208""> J99/NAP-</a>]","[<p> <a href=""/agentPropertyTypes/1"">Gram-stain</a> : <a href=""/agentProperties/1"">Gram-negative</a> </p>, <p> <a href=""/agentPropertyTypes/2"">Metabolism</a> : <a href=""/agentProperties/9"">Microaerophilic</a> </p>, <p> <a href=""/agentPropertyTypes/3"">Motility</a> : <a href=""/agentProperties/13"">Flagellated</a> </p>, <p> <a href=""/agentPropertyTypes/4"">Morphology</a> : <a href=""/agentProperties/15"">Helical</a> </p>]","
            -
		    ",,,
217,Helicobacter pylori N/S,Bacterium,210,1,"[<a href=""/agents/191""> Helicobacter</a>, <a href=""/agents/203""> pylori</a>, <a href=""/agents/217""> N/S</a>]","[<p> <a href=""/agentPropertyTypes/1"">Gram-stain</a> : <a href=""/agentProperties/1"">Gram-negative</a> </p>, <p> <a href=""/agentPropertyTypes/2"">Metabolism</a> : <a href=""/agentProperties/9"">Microaerophilic</a> </p>, <p> <a href=""/agentPropertyTypes/3"">Motility</a> : <a href=""/agentProperties/13"">Flagellated</a> </p>, <p> <a href=""/agentPropertyTypes/4"">Morphology</a> : <a href=""/agentProperties/15"">Helical</a> </p>]","
            -
		    ",,,
211,Helicobacter pylori N/S,Bacterium,210,1,"[<a href=""/agents/191""> Helicobacter</a>, <a href=""/agents/203""> pylori</a>, <a href=""/agents/211""> N/S</a>]","[<p> <a href=""/agentPropertyTypes/1"">Gram-stain</a> : <a href=""/agentProperties/1"">Gram-negative</a> </p>, <p> <a href=""/agentPropertyTypes/2"">Metabolism</a> : <a href=""/agentProperties/9"">Microaerophilic</a> </p>, <p> <a href=""/agentPropertyTypes/3"">Motility</a> : <a href=""/agentProperties/13"">Flagellated</a> </p>, <p> <a href=""/agentPropertyTypes/4"">Morphology</a> : <a href=""/agentProperties/15"">Helical</a> </p>]","
            -
		    ",,,
213,Helicobacter pylori N/S,Bacterium,210,1,"[<a href=""/agents/191""> Helicobacter</a>, <a href=""/agents/203""> pylori</a>, <a href=""/agents/213""> N/S</a>]","[<p> <a href=""/agentPropertyTypes/1"">Gram-stain</a> : <a href=""/agentProperties/1"">Gram-negative</a> </p>, <p> <a href=""/agentPropertyTypes/2"">Metabolism</a> : <a href=""/agentProperties/9"">Microaerophilic</a> </p>, <p> <a href=""/agentPropertyTypes/3"">Motility</a> : <a href=""/agentProperties/13"">Flagellated</a> </p>, <p> <a href=""/agentPropertyTypes/4"">Morphology</a> : <a href=""/agentProperties/15"">Helical</a> </p>]","
            -
		    ",,,
214,Helicobacter pylori N/S,Bacterium,210,1,"[<a href=""/agents/191""> Helicobacter</a>, <a href=""/agents/203""> pylori</a>, <a href=""/agents/214""> N/S</a>]","[<p> <a href=""/agentPropertyTypes/1"">Gram-stain</a> : <a href=""/agentProperties/1"">Gram-negative</a> </p>, <p> <a href=""/agentPropertyTypes/2"">Metabolism</a> : <a href=""/agentProperties/9"">Microaerophilic</a> </p>, <p> <a href=""/agentPropertyTypes/3"">Motility</a> : <a href=""/agentProperties/13"">Flagellated</a> </p>, <p> <a href=""/agentPropertyTypes/4"">Morphology</a> : <a href=""/agentProperties/15"">Helical</a> </p>]","
            -
		    ",,,
215,Helicobacter pylori N/S,Bacterium,210,1,"[<a href=""/agents/191""> Helicobacter</a>, <a href=""/agents/203""> pylori</a>, <a href=""/agents/215""> N/S</a>]","[<p> <a href=""/agentPropertyTypes/1"">Gram-stain</a> : <a href=""/agentProperties/1"">Gram-negative</a> </p>, <p> <a href=""/agentPropertyTypes/2"">Metabolism</a> : <a href=""/agentProperties/9"">Microaerophilic</a> </p>, <p> <a href=""/agentPropertyTypes/3"">Motility</a> : <a href=""/agentProperties/13"">Flagellated</a> </p>, <p> <a href=""/agentPropertyTypes/4"">Morphology</a> : <a href=""/agentProperties/15"">Helical</a> </p>]","
            -
		    ",,,
216,Helicobacter pylori N/S,Bacterium,210,1,"[<a href=""/agents/191""> Helicobacter</a>, <a href=""/agents/203""> pylori</a>, <a href=""/agents/216""> N/S</a>]","[<p> <a href=""/agentPropertyTypes/1"">Gram-stain</a> : <a href=""/agentProperties/1"">Gram-negative</a> </p>, <p> <a href=""/agentPropertyTypes/2"">Metabolism</a> : <a href=""/agentProperties/9"">Microaerophilic</a> </p>, <p> <a href=""/agentPropertyTypes/3"">Motility</a> : <a href=""/agentProperties/13"">Flagellated</a> </p>, <p> <a href=""/agentPropertyTypes/4"">Morphology</a> : <a href=""/agentProperties/15"">Helical</a> </p>]","
            -
		    ",,,
209,Helicobacter pylori NCTC 11637,Bacterium,102618,0,"[<a href=""/agents/191""> Helicobacter</a>, <a href=""/agents/203""> pylori</a>, <a href=""/agents/209""> NCTC 11637</a>]","[<p> <a href=""/agentPropertyTypes/1"">Gram-stain</a> : <a href=""/agentProperties/1"">Gram-negative</a> </p>, <p> <a href=""/agentPropertyTypes/2"">Metabolism</a> : <a href=""/agentProperties/9"">Microaerophilic</a> </p>, <p> <a href=""/agentPropertyTypes/3"">Motility</a> : <a href=""/agentProperties/13"">Flagellated</a> </p>, <p> <a href=""/agentPropertyTypes/4"">Morphology</a> : <a href=""/agentProperties/15"">Helical</a> </p>]","
            -
		    ",,,"[<p> <a href=""https://gold.jgi.doe.gov/organisms?id=4882"" target=""_new"">4882</a></p>]"
210,Helicobacter pylori P466,Bacterium,210,1,"[<a href=""/agents/191""> Helicobacter</a>, <a href=""/agents/203""> pylori</a>, <a href=""/agents/210""> P466</a>]","[<p> <a href=""/agentPropertyTypes/1"">Gram-stain</a> : <a href=""/agentProperties/1"">Gram-negative</a> </p>, <p> <a href=""/agentPropertyTypes/2"">Metabolism</a> : <a href=""/agentProperties/9"">Microaerophilic</a> </p>, <p> <a href=""/agentPropertyTypes/3"">Motility</a> : <a href=""/agentProperties/13"">Flagellated</a> </p>, <p> <a href=""/agentPropertyTypes/4"">Morphology</a> : <a href=""/agentProperties/15"">Helical</a> </p>]","
HELPY
",,,
220,Histoplasma capsulatum CDC B923,Fungus,5037,1,"[<a href=""/agents/218""> Histoplasma</a>, <a href=""/agents/219""> capsulatum</a>, <a href=""/agents/220""> CDC B923</a>]","[<p> <a href=""/agentPropertyTypes/4"">Morphology</a> : <a href=""/agentProperties/33"">Dimorphic</a> </p>]","
            -
		    ",,,
221,Histoplasma capsulatum IMT 55,Fungus,5037,1,"[<a href=""/agents/218""> Histoplasma</a>, <a href=""/agents/219""> capsulatum</a>, <a href=""/agents/221""> IMT 55</a>]","[<p> <a href=""/agentPropertyTypes/4"">Morphology</a> : <a href=""/agentProperties/33"">Dimorphic</a> </p>]","
            -
		    ",,,
225,Influenza,Virus,,0,"[<a href=""/agents/225""> Influenza</a>]","[<p> <a href=""/agentPropertyTypes/9"">Virion polymerase</a> : <a href=""/agentProperties/34"">Yes</a> </p>, <p> <a href=""/agentPropertyTypes/6"">Virion structure</a> : <a href=""/agentProperties/24"">Enveloped</a> </p>, <p> <a href=""/agentPropertyTypes/7"">Capsid symmetry</a> : <a href=""/agentProperties/25"">Helical</a> </p>, <p> <a href=""/agentPropertyTypes/8"">RNA structure</a> : <a href=""/agentProperties/26"">Unknown</a> </p>]","
            -
		    ",,,
231,Influenza 1918 H1,Virus,,1,"[<a href=""/agents/225""> Influenza</a>, <a href=""/agents/231""> 1918 H1</a>]","[<p> <a href=""/agentPropertyTypes/9"">Virion polymerase</a> : <a href=""/agentProperties/34"">Yes</a> </p>, <p> <a href=""/agentPropertyTypes/6"">Virion structure</a> : <a href=""/agentProperties/24"">Enveloped</a> </p>, <p> <a href=""/agentPropertyTypes/7"">Capsid symmetry</a> : <a href=""/agentProperties/25"">Helical</a> </p>, <p> <a href=""/agentPropertyTypes/8"">RNA structure</a> : <a href=""/agentProperties/26"">Unknown</a> </p>]","
            -
		    ",,,
